cik_str,ticker,title,processed
1026214,FMCCS,FEDERAL HOME LOAN MORTGAGE CORP,False
1280784,HCXY,"Hercules Capital, Inc.",False
1490927,BDVC,Franklin BSP Lending Corp,False
1026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP,False
1345126,CODI-PB,Compass Diversified Holdings,False
1267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD,False
1345126,CODI-PA,Compass Diversified Holdings,False
1026214,FMCKN,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FREJN,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCCN,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCKO,FEDERAL HOME LOAN MORTGAGE CORP,False
1273685,NYMTN,NEW YORK MORTGAGE TRUST INC,False
1026214,FMCKJ,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCKM,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FREGP,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCCH,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCCK,FEDERAL HOME LOAN MORTGAGE CORP,False
1400891,IHRTB,"iHeartMedia, Inc.",False
719413,HL-PB,HECLA MINING CO/DE/,False
1026214,FMCCP,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP,False
1026214,FMCKP,FEDERAL HOME LOAN MORTGAGE CORP,False
1728205,PLLTL,Piedmont Lithium Inc.,False
1569187,AHH-PA,"Armada Hoffler Properties, Inc.",False
1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC,False
1497645,INN-PE,"Summit Hotel Properties, Inc.",False
1616736,ALPC,Alpha Investment Inc.,False
43196,GTN-A,GRAY TELEVISION INC,False
1709442,FSUN,FIRSTSUN CAPITAL BANCORP,False
845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP,False
55135,KELYB,KELLY SERVICES INC,False
845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP,False
315858,BVHBB,Bluegreen Vacations Holding Corp,False
1209028,AIC,Arlington Asset Investment Corp.,False
1323468,GLP-PA,GLOBAL PARTNERS LP,False
1561032,HLTC,"Healthcare Trust, Inc.",False
216085,HVT-A,HAVERTY FURNITURE COMPANIES INC,False
353184,AIRTP,AIR T INC,False
1060349,GAMI,"GAMCO INVESTORS, INC. ET AL",False
1726173,BH,Biglari Holdings Inc.,False
800457,DGICB,DONEGAL GROUP INC,False
1234006,GOODO,GLADSTONE COMMERCIAL CORP,False
1488813,CUBI-PE,"Customers Bancorp, Inc.",False
1488813,CUBI-PF,"Customers Bancorp, Inc.",False
752642,UMH-PD,"UMH PROPERTIES, INC.",False
8063,ATROB,ASTRONICS CORP,False
1587987,NEWTI,"NewtekOne, Inc.",False
1629019,MBINP,Merchants Bancorp,False
25475,CRD-B,CRAWFORD & CO,False
357294,HOVVB,HOVNANIAN ENTERPRISES INC,False
1533615,GMRE-PA,Global Medical REIT Inc.,False
885275,WBHC,WILSON BANK HOLDING CO,False
88948,SENEB,Seneca Foods Corp,False
1514281,MITT-PA,"AG Mortgage Investment Trust, Inc.",False
1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.,False
1556898,THPTF,"Techpoint, Inc.",False
1321741,GAINL,GLADSTONE INVESTMENT CORPORATION\DE,False
1762303,AVHHL,"AVITA Medical, Inc.",False
1514281,MITT-PB,"AG Mortgage Investment Trust, Inc.",False
1849475,NCACU,Newcourt Acquisition Corp,False
23426,CNTHP,CONNECTICUT LIGHT & POWER CO,False
23426,CNLPL,CONNECTICUT LIGHT & POWER CO,False
23426,CNTHO,CONNECTICUT LIGHT & POWER CO,False
1593222,CIO-PA,"City Office REIT, Inc.",False
1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp,False
1574085,BHR-PD,Braemar Hotels & Resorts Inc.,False
1355096,QRTEB,"Qurate Retail, Inc.",False
46207,HAWLN,HAWAIIAN ELECTRIC CO INC,False
23426,CNTHN,CONNECTICUT LIGHT & POWER CO,False
46207,HAWEN,HAWAIIAN ELECTRIC CO INC,False
922358,FGPRB,FERRELLGAS PARTNERS L P,False
23426,CNLHO,CONNECTICUT LIGHT & POWER CO,False
23426,CNLHP,CONNECTICUT LIGHT & POWER CO,False
1041657,UONEK,"URBAN ONE, INC.",False
1574085,BHR-PB,Braemar Hotels & Resorts Inc.,False
23426,CNLTP,CONNECTICUT LIGHT & POWER CO,False
23426,CNLTL,CONNECTICUT LIGHT & POWER CO,False
23426,CNPWM,CONNECTICUT LIGHT & POWER CO,False
1232582,AHT-PG,ASHFORD HOSPITALITY TRUST INC,False
1653558,PRTHU,"Priority Technology Holdings, Inc.",False
1571776,CHMI-PA,Cherry Hill Mortgage Investment Corp,False
23426,CNPWP,CONNECTICUT LIGHT & POWER CO,False
23426,CNLPM,CONNECTICUT LIGHT & POWER CO,False
1641601,RVRF,River Financial Corp,False
23426,CNLTN,CONNECTICUT LIGHT & POWER CO,False
1685766,MVXM,MOVEIX INC.,False
71508,ENO,"ENTERGY NEW ORLEANS, LLC",False
1874218,RCACU,Revelstone Capital Acquisition Corp.,False
1232582,AHT-PF,ASHFORD HOSPITALITY TRUST INC,False
1232582,AHT-PI,ASHFORD HOSPITALITY TRUST INC,False
1232582,AHT-PH,ASHFORD HOSPITALITY TRUST INC,False
1232582,AHT-PD,ASHFORD HOSPITALITY TRUST INC,False
1302084,NSRCF,NextSource Materials Inc.,False
761648,CDR-PB,"CEDAR REALTY TRUST, INC.",False
1606745,LTRPB,"Liberty TripAdvisor Holdings, Inc.",False
1814974,BBXIB,"BBX Capital, Inc.",False
761648,CDR-PC,"CEDAR REALTY TRUST, INC.",False
1811115,RTNXF,Renalytix plc,False
1662991,SEZNL,Sezzle Inc.,False
716634,RDIB,READING INTERNATIONAL INC,False
1705012,FATBB,"Fat Brands, Inc",False
1301236,SOHOO,Sotherly Hotels Inc.,False
1301236,SOHOB,Sotherly Hotels Inc.,False
1301236,SOHON,Sotherly Hotels Inc.,False
93676,SCXLB,STARRETT L S CO,False
1501078,OFED,Oconee Federal Financial Corp.,False
1853825,TZUP,THUMZUP MEDIA Corp,False
1515114,GWIN,"GLORYWIN ENTERTAINMENT GROUP, INC.",False
1007273,BKSC,BANK OF SOUTH CAROLINA CORP,False
1087456,UBOH,UNITED BANCSHARES INC/OH,False
1787384,FFBW,"FFBW, Inc. /MD/",False
1650739,AJIA,"Ajia Innogroup Holdings, Ltd.",False
1823575,ZFOXW,"ZeroFox Holdings, Inc.",False
1679063,CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",False
1854463,WINV,WinVest Acquisition Corp.,False
1496454,CHTH,"CNL Healthcare Properties, Inc.",False
1363958,WCRS,"WESTERN CAPITAL RESOURCES, INC.",False
1762359,ACRDF,"Acreage Holdings, Inc.",False
1678105,CAHO,Caro Holdings Inc.,False
1463833,IDWM,"IDW MEDIA HOLDINGS, INC.",False
838875,WVVIP,WILLAMETTE VALLEY VINEYARDS INC,False
1723059,BIOE,Bio Essence Corp,False
943034,AATC,AUTOSCOPE TECHNOLOGIES CORP,False
1175483,DSHK,Drive Shack Inc.,False
1598323,ACMB,AGRO CAPITAL MANAGEMENT CORP.,False
1130166,CYCCP,"Cyclacel Pharmaceuticals, Inc.",False
1734875,MSVB,"Mid-Southern Bancorp, Inc.",False
1800373,GWLL,"GOLDENWELL BIOTECH, INC.",False
1444874,TETAA,"Teton Advisors, Inc.",False
1415397,RAPH,Raphael Pharmaceutical Inc.,False
1076691,OSBK,OCONEE FINANCIAL CORP,False
1835385,MBBC,"Marathon Bancorp, Inc. /MD/",False
1882607,ALPSQ,"ALPINE SUMMIT ENERGY PARTNERS, INC.",False
1791325,FIGI,Freedom Internet Group Inc.,False
1568628,BQST,Bioquest Corp,False
926423,MINDP,"MIND TECHNOLOGY, INC",False
1042046,AFGC,AMERICAN FINANCIAL GROUP INC,False
910679,WVFC,WVS FINANCIAL CORP,False
733337,PWCO,"PwrCor, Inc.",False
1444874,TETAB,"Teton Advisors, Inc.",False
1002135,WSTL,WESTELL TECHNOLOGIES INC,False
50292,IEHC,IEH Corp,False
1470129,CATG,Capstone Technologies Group Inc.,False
1731727,LMPX,"LMP Automotive Holdings, Inc.",False
1645155,WBSR,Webstar Technology Group Inc.,False
1019671,SEAC,SEACHANGE INTERNATIONAL INC,False
1769725,ERKH,"Eureka Homestead Bancorp, Inc.",False
1827855,MCLE,Medicale Corp.,False
1376986,TVC,Tennessee Valley Authority,False
1376986,TVE,Tennessee Valley Authority,False
1617765,LNDZF,Salona Global Medical Device Corp,False
1439237,QOEG,Quality Online Education Group Inc.,False
1415813,ARMC,Un Monde International Worldwide Ltd.,False
1527541,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",False
1816554,EVTK,EVENTIKO INC.,False
1377167,FGCO,"Financial Gravity Companies, Inc.",False
1052054,EVOL,"Symbolic Logic, Inc.",False
1435812,ARPC,Arem Pacific Corp,False
1318482,SGLDF,KIDOZ INC.,False
1446371,SGIC,"Strategic Realty Trust, Inc.",False
1551206,HGLD,Patagonia Gold Corp.,False
926844,FBDS,Fuss Brands Corp.,False
922521,FALC,FALCONSTOR SOFTWARE INC,False
1609139,INND,"INNERSCOPE HEARING TECHNOLOGIES, INC.",False
1723517,UCASU,UC Asset LP,False
1588014,ADMQ,"ADM ENDEAVORS, INC.",False
1094084,TKOI,TELKONET INC,False
1435064,CETXP,CEMTREX INC,False
1312109,SICP,Silvergate Capital Corp,False
1358099,UCIX,"Umbra Companies, Inc.",False
1076262,GSPT,Golden Star Enterprises Ltd.,False
1442853,IGEX,"Indo Global Exchange(s) Pte, Ltd.",False
1395445,PRPI,PERPETUAL INDUSTRIES INC.,False
1631463,BRLL,Barrel Energy Inc.,False
707511,RGRX,REGENERX BIOPHARMACEUTICALS INC,False
1607679,CANQF,CanaQuest Medical Corp.,False
1410172,RBCN,"Rubicon Technology, Inc.",False
1487198,ASPU,"ASPEN GROUP, INC.",False
1385799,ABMT,Advanced Biomedical Technologies Inc.,False
1078037,REMI,"REMEDENT, INC.",False
945828,AMTY,AMERITYRE CORP,False
1776048,AMMX,Ameramex International Inc,False
1078799,MCOA,"Marijuana Co of America, Inc.",False
919175,SGMD,"Sugarmade, Inc.",False
1593034,ENDPQ,Endo International plc,False
1041633,FTRS,Futuris Co,False
1000298,IMPM,IMPAC MORTGAGE HOLDINGS INC,False
1509228,SDTTU,SandRidge Mississippian Trust I,False
1205181,GPFT,"Grapefruit USA, Inc",False
1000683,BDRL,BLONDER TONGUE LABORATORIES INC,False
1435617,PWDY,"POWERDYNE INTERNATIONAL, INC.",False
1313938,SNNC,"Sibannac, Inc.",False
1550222,MIKP,"Mike the Pike Productions, Inc.",False
1553264,APSI,AQUA POWER SYSTEMS INC.,False
1492448,GRNF,GRN Holding Corp,False
1002771,IGPK,"Integrated Cannabis Solutions, Inc.",False
1527541,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",False
1682265,RELT,"Reliant Holdings, Inc.",False
1685237,TMRR,TEMIR CORP.,False
822411,IMUC,"EOM Pharmaceutical Holdings, Inc.",False
1525852,BTZI,"BOTS, Inc./PR",False
1351051,GENN,"Genesis Healthcare, Inc.",False
1420108,GLUC,"Glucose Health, Inc.",False
1119897,PCTL,PCT LTD,False
1591615,VXIT,"VirExit Technologies, Inc.",False
6494,ANDR,ANDREA ELECTRONICS CORP,False
29952,CHJI,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD.",False
1516887,WCUI,"Wellness Center USA, Inc.",False
829325,SPYR,"SPYR, Inc.",False
1004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC",False
1429859,CBTC,XTRA Bitcoin Inc.,False
842722,DROP,"Fuse Science, Inc.",False
879682,VIVE,"VIVEVE MEDICAL, INC.",False
1498372,IWAL,iWallet Corp,False
1540615,PUGE,"PUGET TECHNOLOGIES, INC.",False
1458023,FKST,"Flowerkist Skin Care & Cosmetics, Inc.",False
1488501,MSPC,"METROSPACES, INC.",False
1413488,CBGL,"CANNABIS GLOBAL, INC.",False
731245,PDNLB,PRESIDENTIAL REALTY CORP/DE/,False
1503458,FTXP,"FOOTHILLS EXPLORATION, INC.",False
1496671,CALA,"Calithera Biosciences, Inc.",False
1351573,PHCG,"Pure Harvest Corporate Group, Inc.",False
1584831,OXBRW,OXBRIDGE RE HOLDINGS Ltd,False
1433551,SGLA,Sino Green Land Corp.,False
1787412,WBBA,"WB Burgers Asia, Inc.",False
1415306,PSRU,"Valiant Eagle, Inc.",False
1407591,MSTO,Masterbeat Corp,False
1621221,ARTLW,"ARTELO BIOSCIENCES, INC.",False
1653821,CENBF,CEN BIOTECH INC,False
715788,EVIO,"EVIO, INC.",False
1305323,ZVOI,Zovio Inc,False
1144169,ECOX,"ECO INNOVATION GROUP, INC.",False
1523486,MJDS,"MOJO DATA SOLUTIONS, INC.",False
1414043,FDBL,"Friendable, Inc.",False
1368637,BBLS,Petrolia Energy Corp,False
1472847,HVCW,HARRISON VICKERS & WATERMAN INC,False
922612,SMIT,SCHMITT INDUSTRIES INC,False
1468679,CRYO,American CryoStem Corp,False
825322,XDSL,"MPHASE TECHNOLOGIES, INC.",False
1590383,RENO,"RENOVARE ENVIRONMENTAL, INC.",False
1383637,NBCO,"Neon Bloom, Inc.",False
1106861,FZRO,FLASHZERO CORP.,False
1429393,TKLS,"Trutankless, Inc.",False
1751299,KLDO,"Kaleido Biosciences, Inc.",False
1532595,SINC,Sincerity Applied Materials Holdings Corp.,False
1353499,MAXD,Max Sound Corp,False
1081938,CPMD,"CANNAPHARMARX, INC.",False
1493712,CMXC,Cell MedX Corp.,False
70858,BAC-PL,BANK OF AMERICA CORP /DE/,False
842183,RPT-PD,RPT Realty,False
1834755,SLACU,Social Leverage Acquisition Corp I,False
1834755,SLACW,Social Leverage Acquisition Corp I,False
1651721,GIPRW,"GENERATION INCOME PROPERTIES, INC.",False
1348362,LEXXW,Lexaria Bioscience Corp.,False
1823857,VHAQ-RT,Viveon Health Acquisition Corp.,False
1823857,VHAQ-UN,Viveon Health Acquisition Corp.,False
1468492,HSCSW,"Heart Test Laboratories, Inc.",False
1588272,NXPT,"NexPoint Capital, Inc.",False
1372514,KPHMW,KIORA PHARMACEUTICALS INC,False
1585389,SSST,"SmartStop Self Storage REIT, Inc.",False
907254,BFS-PE,"SAUL CENTERS, INC.",False
1819438,GWH-WT,"ESS Tech, Inc.",False
1799191,TOIIW,"Oncology Institute, Inc.",False
1786248,NREF-PA,"NexPoint Real Estate Finance, Inc.",False
1675033,GECCM,Great Elm Capital Corp.,False
1675033,GECCO,Great Elm Capital Corp.,False
1675033,GECCZ,Great Elm Capital Corp.,False
1612188,TEOF,TEO FOODS INC,False
1644903,YCBD-PA,"cbdMD, Inc.",False
1826397,AGRIW,AGRIFORCE GROWING SYSTEMS LTD.,False
314203,MQMNW,McEwen Mining Inc.,False
1730346,CHRB,"Charah Solutions, Inc.",False
1298946,DRH-PA,DiamondRock Hospitality Co,False
1043219,NLY-PI,ANNALY CAPITAL MANAGEMENT INC,False
1575311,DTLAP,Brookfield DTLA Fund Office Trust Investor Inc.,False
1872525,SWAGW,"Stran & Company, Inc.",False
1775734,BENFW,Beneficient,False
1760903,SHOTW,"Safety Shot, Inc.",False
17313,CSWCZ,CAPITAL SOUTHWEST CORP,False
1512228,NIOBW,NIOCORP DEVELOPMENTS LTD,False
1852353,DC-WT,Dakota Gold Corp.,False
1679063,CSSEL,"Chicken Soup for the Soul Entertainment, Inc.",False
1679063,CSSEN,"Chicken Soup for the Soul Entertainment, Inc.",False
947484,ACGLN,ARCH CAPITAL GROUP LTD.,False
1819395,SONDW,Sonder Holdings Inc.,False
1679063,CSSEZ,"Chicken Soup for the Soul Entertainment, Inc.",False
1828105,HIPO-WT,Hippo Holdings Inc.,False
1929589,MRDB-WT,MariaDB plc,False
1136174,OTRKP,"Ontrak, Inc.",False
1015383,POWWP,"AMMO, INC.",False
1509589,CIVII,"CIVITAS RESOURCES, INC.",False
1509589,CIVIW,"CIVITAS RESOURCES, INC.",False
1915328,ISRLU,Israel Acquisitions Corp,False
1915328,ISRLW,Israel Acquisitions Corp,False
1934064,OSAAW,"ProSomnus, Inc.",False
753308,NEE-PN,NEXTERA ENERGY INC,False
753308,NEE-PR,NEXTERA ENERGY INC,False
1895262,NE-WTA,Noble Corp plc,False
1895262,NE-WT,Noble Corp plc,False
1895262,NBLWF,Noble Corp plc,False
1854526,BRQL,"brooqLy, Inc.",False
46195,BOH-PA,BANK OF HAWAII CORP,False
1355096,QRTEP,"Qurate Retail, Inc.",False
720005,RJF-PB,RAYMOND JAMES FINANCIAL INC,False
46207,HAWEM,HAWAIIAN ELECTRIC CO INC,False
46207,HAWLI,HAWAIIAN ELECTRIC CO INC,False
46207,HAWLL,HAWAIIAN ELECTRIC CO INC,False
46207,HAWLM,HAWAIIAN ELECTRIC CO INC,False
1514281,MITT-PC,"AG Mortgage Investment Trust, Inc.",False
1823144,CMPOW,"CompoSecure, Inc.",False
23795,CTO-PA,"CTO Realty Growth, Inc.",False
1506492,NUWEW,"Nuwellis, Inc.",False
1843248,GSDWU,"Global System Dynamics, Inc.",False
1843248,GSDWW,"Global System Dynamics, Inc.",False
1209028,AAIN,Arlington Asset Investment Corp.,False
1846809,OTECU,OceanTech Acquisitions I Corp.,False
1846809,OTECW,OceanTech Acquisitions I Corp.,False
1576018,SSPFF,SiriusPoint Ltd,False
1576018,SPNT-PB,SiriusPoint Ltd,False
1377936,SAZ,SARATOGA INVESTMENT CORP.,False
1377936,SAJ,SARATOGA INVESTMENT CORP.,False
1377936,SAT,SARATOGA INVESTMENT CORP.,False
1377936,SAY,SARATOGA INVESTMENT CORP.,False
1829322,SZZLU,Sizzle Acquisition Corp.,False
1829322,SZZLW,Sizzle Acquisition Corp.,False
857855,UCBIO,UNITED COMMUNITY BANKS INC,False
1400891,IHETW,"iHeartMedia, Inc.",False
1397183,IVDAW,"Iveda Solutions, Inc.",False
1871638,BRKHU,BurTech Acquisition Corp.,False
1871638,BRKHW,BurTech Acquisition Corp.,False
823277,CHSCL,CHS INC,False
823277,CHSCM,CHS INC,False
823277,CHSCN,CHS INC,False
823277,CHSCO,CHS INC,False
1907685,CMRAW,"Comera Life Sciences Holdings, Inc.",False
1735041,GTECW,Greenland Technologies Holding Corp.,False
7789,ASB-PF,ASSOCIATED BANC-CORP,False
7789,ASBA,ASSOCIATED BANC-CORP,False
1693577,MNSBP,"MainStreet Bancshares, Inc.",False
1853047,HUDAR,Hudson Acquisition I Corp.,False
1853047,HUDAU,Hudson Acquisition I Corp.,False
1852736,TRIS-UN,Tristar Acquisition I Corp.,False
1852736,TRIS-WT,Tristar Acquisition I Corp.,False
1582982,CCLDO,"CareCloud, Inc.",False
1582982,CCLDP,"CareCloud, Inc.",False
1424657,CUENW,Cuentas Inc.,False
808219,MHGUP,MERITAGE HOSPITALITY GROUP INC,False
1821159,EVGOW,EVgo Inc.,False
920112,HTLFP,HEARTLAND FINANCIAL USA INC,False
876378,TRXDW,"ASENSUS SURGICAL, INC.",False
73124,NTRSO,NORTHERN TRUST CORP,False
831001,C-PN,CITIGROUP INC,False
1474098,PEB-PG,Pebblebrook Hotel Trust,False
1474098,PEB-PH,Pebblebrook Hotel Trust,False
899689,VNO-PN,VORNADO REALTY TRUST,False
899689,VNO-PO,VORNADO REALTY TRUST,False
1761534,GRDV,Golden Royal Development Inc.,False
1805521,FFIEW,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,False
1554818,AUUDW,AUDDIA INC.,False
88948,SENEM,Seneca Foods Corp,False
88948,SENEL,Seneca Foods Corp,False
1831978,NBSTU,Newbury Street Acquisition Corp,False
1831978,NBSTW,Newbury Street Acquisition Corp,False
895126,CHKEL,CHESAPEAKE ENERGY CORP,False
895126,CHKEW,CHESAPEAKE ENERGY CORP,False
895126,CHKEZ,CHESAPEAKE ENERGY CORP,False
72573,MOVAA,MOVADO GROUP INC,False
1835972,ARRWU,Arrowroot Acquisition Corp.,False
1835972,ARRWW,Arrowroot Acquisition Corp.,False
1070423,PAAPU,PLAINS ALL AMERICAN PIPELINE LP,False
1234006,GOODN,GLADSTONE COMMERCIAL CORP,False
1822366,ALTUU,Altitude Acquisition Corp.,False
1822366,ALTUW,Altitude Acquisition Corp.,False
1835856,BETRW,Better Home & Finance Holding Co,False
1833498,MDAIW,"Spectral AI, Inc.",False
1631596,KREF-PA,KKR Real Estate Finance Trust Inc.,False
1547546,LFT-PA,"Lument Finance Trust, Inc.",False
1822791,CLNNW,Clene Inc.,False
1853816,DRMAW,"Dermata Therapeutics, Inc.",False
1653384,RWAYL,Runway Growth Finance Corp.,False
1653384,RWAYZ,Runway Growth Finance Corp.,False
1914023,ACACU,Acri Capital Acquisition Corp,False
1914023,ACACW,Acri Capital Acquisition Corp,False
1852889,IVCAU,Investcorp India Acquisition Corp,False
1852889,IVCAW,Investcorp India Acquisition Corp,False
1865191,TGVCU,TG Venture Acquisition Corp.,False
1865191,TGVCW,TG Venture Acquisition Corp.,False
1885998,ROCLU,Roth CH Acquisition V Co.,False
1885998,ROCLW,Roth CH Acquisition V Co.,False
1894057,PPYAU,Papaya Growth Opportunity Corp. I,False
1894057,PPYAW,Papaya Growth Opportunity Corp. I,False
1178727,COMSP,COMSovereign Holding Corp.,False
1178727,COMSW,COMSovereign Holding Corp.,False
1861063,AQUNR,Aquaron Acquisition Corp.,False
1861063,AQUNU,Aquaron Acquisition Corp.,False
1846975,SEDA-UN,SDCL EDGE Acquisition Corp,False
1846975,SEDA-WT,SDCL EDGE Acquisition Corp,False
1848948,VCXB-UN,10X Capital Venture Acquisition Corp. III,False
1848948,VCXB-WT,10X Capital Venture Acquisition Corp. III,False
1842566,BYTSW,BYTE Acquisition Corp.,False
1879297,LGVCU,LAMF Global Ventures Corp. I,False
1879297,LGVCW,LAMF Global Ventures Corp. I,False
1850502,NFYS-UN,Enphys Acquisition Corp.,False
1850502,NFYS-WT,Enphys Acquisition Corp.,False
1834518,NSTB-UN,Northern Star Investment Corp. II,False
1882464,MSSAR,Metal Sky Star Acquisition Corp,False
1882464,MSSAU,Metal Sky Star Acquisition Corp,False
1882464,MSSAW,Metal Sky Star Acquisition Corp,False
1833214,SABSW,"SAB Biotherapeutics, Inc.",False
1847846,EUDAW,EUDA Health Holdings Ltd,False
1899287,AMPX-WT,"Amprius Technologies, Inc.",False
1907223,RWODR,Redwoods Acquisition Corp.,False
1907223,RWODU,Redwoods Acquisition Corp.,False
1907223,RWODW,Redwoods Acquisition Corp.,False
1941536,BAERW,"Bridger Aerospace Group Holdings, Inc.",False
1840317,PLMIW,Plum Acquisition Corp. I,False
1840317,PLMIU,Plum Acquisition Corp. I,False
1836833,PL-WT,Planet Labs PBC,False
1816708,OWLTW,"Owlet, Inc.",False
1335105,LIXTW,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",False
1847064,PSQH-WT,"PSQ Holdings, Inc.",False
1497645,INN-PF,"Summit Hotel Properties, Inc.",False
1590364,FTAIM,FTAI Aviation Ltd.,False
1590364,FTAIN,FTAI Aviation Ltd.,False
1590364,FTAIO,FTAI Aviation Ltd.,False
1590364,FTAIP,FTAI Aviation Ltd.,False
1513525,ADIWW,"ADIAL PHARMACEUTICALS, INC.",False
1824893,SRZNW,"Surrozen, Inc./DE",False
1776661,ADVWW,Advantage Solutions Inc.,False
1856031,SEATW,Vivid Seats Inc.,False
1716947,ENSCW,"Ensysce Biosciences, Inc.",False
1809987,MIR-WT,"Mirion Technologies, Inc.",False
1835817,NSTTW,Northern Star Investment Corp. III,False
1853774,MCAFU,Mountain Crest Acquisition Corp. IV,False
1853774,MCAFR,Mountain Crest Acquisition Corp. IV,False
1835817,NSTCU,Northern Star Investment Corp. III,False
1839341,CRZWQ,"Core Scientific, Inc./tx",False
1867287,LBBBR,Lakeshore Acquisition II Corp.,False
1867287,LBBBU,Lakeshore Acquisition II Corp.,False
1867287,LBBBW,Lakeshore Acquisition II Corp.,False
1843714,WNNR-UN,Andretti Acquisition Corp.,False
1843714,WNNR-WT,Andretti Acquisition Corp.,False
1876945,GRAMW,Gold Flora Corp.,False
1000209,MBNKP,MEDALLION FINANCIAL CORP,False
910606,REGCO,REGENCY CENTERS CORP,False
910606,REGCP,REGENCY CENTERS CORP,False
1901799,BTMWW,Bitcoin Depot Inc.,False
1822145,PRSTW,Presto Automation Inc.,False
1676047,NTRBW,NutriBand Inc.,False
1830033,PCTTU,"PureCycle Technologies, Inc.",False
1830033,PCTTW,"PureCycle Technologies, Inc.",False
1779372,BEATW,"HeartBeam, Inc.",False
1571283,REXR-PC,"Rexford Industrial Realty, Inc.",False
1841425,VGASW,"Verde Clean Fuels, Inc.",False
91576,KEY-PL,KEYCORP /NEW/,False
1357671,CRTDW,"Creatd, Inc.",False
1841024,LCAAU,L Catterton Asia Acquisition Corp,False
1841024,LCAAW,L Catterton Asia Acquisition Corp,False
1868573,APXIU,APx Acquisition Corp. I,False
1868573,APXIW,APx Acquisition Corp. I,False
1900402,EVGRU,Evergreen Corp,False
1900402,EVGRW,Evergreen Corp,False
1764046,CLVT-PA,CLARIVATE Plc,False
1175483,DSHKN,Drive Shack Inc.,False
1175483,DSHKO,Drive Shack Inc.,False
1175483,DSHKP,Drive Shack Inc.,False
1673481,LTRYW,Lottery.com Inc.,False
1854795,IRRX-UN,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,False
1854795,IRRX-WT,INTEGRATED RAIL & RESOURCES ACQUISITION CORP,False
1847355,TGAAU,Target Global Acquisition I Corp.,False
1847355,TGAAW,Target Global Acquisition I Corp.,False
1837929,NPABU,New Providence Acquisition Corp. II,False
1837929,NPABW,New Providence Acquisition Corp. II,False
886982,GSCE,GOLDMAN SACHS GROUP INC,False
1859807,NVACW,NorthView Acquisition Corp,False
1859807,NVACR,NorthView Acquisition Corp,False
92122,SOJD,SOUTHERN CO,False
92122,SOJE,SOUTHERN CO,False
1855631,AWINW,AERWINS Technologies Inc.,False
1888846,UHGI,"Ultimate Holdings Group, Inc.",False
1719406,NRXPW,"NRX Pharmaceuticals, Inc.",False
1742927,RVPHW,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",False
1633336,FCRX,"Crescent Capital BDC, Inc.",False
1849737,PLAOU,Patria Latin American Opportunity Acquisition Corp.,False
1849737,PLAOW,Patria Latin American Opportunity Acquisition Corp.,False
1865506,ESACU,ESGEN Acquisition Corp,False
1865506,ESACW,ESGEN Acquisition Corp,False
1815849,ATIPW,"ATI Physical Therapy, Inc.",False
1843724,LNZAW,"LanzaTech Global, Inc.",False
1843477,SVIIU,Spring Valley Acquisition Corp. II,False
1843477,SVIIW,Spring Valley Acquisition Corp. II,False
1855474,XPDBU,Power & Digital Infrastructure Acquisition II Corp.,False
1855474,XPDBW,Power & Digital Infrastructure Acquisition II Corp.,False
1812173,RBOT-WT,Vicarious Surgical Inc.,False
28917,DDT,"DILLARD'S, INC.",False
1411342,EFC-PA,Ellington Financial Inc.,False
1411342,EFC-PB,Ellington Financial Inc.,False
1411342,EFC-PC,Ellington Financial Inc.,False
1705012,FATBP,"Fat Brands, Inc",False
1705012,FATBW,"Fat Brands, Inc",False
1820302,BKKT-WT,"Bakkt Holdings, Inc.",False
1854963,SHFSW,"SHF Holdings, Inc.",False
1691936,SNAXW,"STRYVE FOODS, INC.",False
1843477,SVIIR,Spring Valley Acquisition Corp. II,False
1798562,TMCWW,TMC the metals Co Inc.,False
1823794,ARKOW,ARKO Corp.,False
70858,BAC-PM,BANK OF AMERICA CORP /DE/,False
70858,BAC-PN,BANK OF AMERICA CORP /DE/,False
